fid,tweet_text,timestamp,source,symbols,company_names,url,source_ip,protocol,dest_ip,Label,results
44089683,$0.46 EPS Expected for DDR Corp. $DDR https://t.co/a94iNGFhS8,Mon Jul 09 05:01:52 +0000 2018,reurope_stock,DDR,DDR Corp.,https://reurope.com/2018/07/09/0-46-eps-expected-for-ddr-corp-ddr/,149.171.126.3,udp,59.166.0.6,1,1
44089684,RT @kelvo1972: My watch list for tomorrow. $FB $AAPL $BA $NVDA $BABA $EL Same as always. When you learn and tune in to a small hand full ofâ¦,Mon Jul 09 05:08:23 +0000 2018,trickmitch1,EL,The EstÃ­Ã«ÅÂ©e Lauder Companies Inc.,,149.171.126.2,udp,59.166.0.8,1,1
44089867,REVERSE MERGER TWEET $qqq $aapl $tvix $veon $csco $siri $rook $mu $msft $fb $sqqq $intc $cmcsa $amat $nvda $sgmoâ¦ https://t.co/evp23dqMFp,Mon Jul 09 05:08:32 +0000 2018,OneOClockDrop,FNSR,Finisar Corporation,https://twitter.com/i/web/status/1016187324680376321,149.171.126.8,tcp,59.166.0.5,1,1
44089868,Swing Trading - Watchlist this week - Chart CandleGlance   $IPGP $VRNS $ANET $MDB $TIF $OLLI $EXPD $EA $KMG $HDâ¦ https://t.co/YNU9j6qS1j,Mon Jul 09 05:08:38 +0000 2018,amoghp88,EXPD,Expeditors International of Washington,https://twitter.com/i/web/status/1016187350890606592,149.171.126.0,tcp,59.166.0.3,1,1
44089872,REVERSE MERGER TWEET $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSX $KBR $MHK $ODP $MHK $SRCâ¦ https://t.co/Pf7doc6AWB,Mon Jul 09 05:10:52 +0000 2018,OneOClockDrop,ODP,Office Depot,https://twitter.com/i/web/status/1016187912180776960,149.171.126.3,udp,59.166.0.3,1,1
44089873,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EMâ¦,Mon Jul 09 05:23:41 +0000 2018,Liam_Hennessy_,JEC,Jacobs Engineering Group Inc.,,149.171.126.4,tcp,59.166.0.5,1,1
44089874,RT @OneOClockDrop: REVERSE MERGER TWEET $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSX $KBR $MHK $ODP $MHK $SRC $PEP $â¦,Mon Jul 09 05:24:34 +0000 2018,jnybgood2000,ODP,Office Depot,,149.171.126.6,tcp,59.166.0.6,1,1
44089875,$3.98 Billion in Sales Expected for Jacobs Engineering Group Inc $JEC This Quarter https://t.co/IIxNxLmm3r,Mon Jul 09 05:31:56 +0000 2018,TheMarketsDaily,JEC,Jacobs Engineering Group Inc.,http://zpr.io/6TH3S,149.171.126.4,udp,59.166.0.8,1,1
44089879,$ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI https://t.co/CStZ6m4whm,Mon Jul 09 05:56:08 +0000 2018,SeekingAlpha,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=feed_f,149.171.126.18,tcp,175.45.176.2,1,1
44089880,Short sale volume(not short interest) for $D on 2018-07-06 is 60%. https://t.co/lSB9hLO5Re $AEE 58% $CMS 58% $EXC 49% $SRE 56%,Mon Jul 09 06:00:01 +0000 2018,shortvolumes,AEE,Ameren Corporation,http://shortvolumes.com/?t=D,149.171.126.12,tcp,175.45.176.0,1,1
44089887,$AJG Arthur J. Gallagher &amp; Co. Acquires Milne Alexander From our Stock News Alerts App,Mon Jul 09 06:05:42 +0000 2018,Allstocknews,AJG,Arthur J. Gallagher & Co.,,149.171.126.13,udp,175.45.176.0,1,1
44089888,A portfolio for @johnauthers.  $ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI  https://t.co/joWdEKXF44,Mon Jul 09 06:06:49 +0000 2018,dpinsen,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=feed_f,149.171.126.0,tcp,59.166.0.3,1,1
44090010,Zacks: Brokerages Anticipate Aon PLC $AON Will Post Quarterly Sales of $2.50 Billion https://t.co/z6yqECpIVS,Mon Jul 09 06:07:05 +0000 2018,TheMarketsDaily,AON,Aon plc,http://zpr.io/6THva,149.171.126.1,tcp,59.166.0.0,1,1
44090011,Contrasting Miragen Therapeutics $MGEN &amp; Laboratory Corp. of America $LH https://t.co/t5njE0kSyf,Mon Jul 09 06:10:34 +0000 2018,dispatchtribune,LH,Laboratory Corporation of America Holdings,http://dispatchtribunal.com/?p=2041930,149.171.126.1,udp,59.166.0.0,1,1
44090012,$AAN $AAPL $ABBV $ADM $AFL $ALLE $AM $AMGP $AMP $AMT $ANDX $AON $AOS $APD $APOG $AQN $AVGO $AY $BAC $BAM $BEP $BIP https://t.co/9k5FoGxr9m,Mon Jul 09 06:17:07 +0000 2018,SeekingAlpha,ALLE,Allegion plc,https://seekingalpha.com/article/4185992-dividend-senseis-portfolio-update-42-3-reasons-perfect-jobs-report-spells-great-news-stocks?source=feed_f,149.171.126.4,tcp,59.166.0.2,1,1
44090013,Apartment Investment and Managementâs $AIV âHoldâ Rating Reiterated at BMO Capital Markets https://t.co/6UB1H9AlYc,Mon Jul 09 06:25:16 +0000 2018,dailypoliticaln,AIV,Apartment Investment and Management Company,http://www.dailypolitical.com/?p=2190015,149.171.126.1,tcp,59.166.0.5,1,1
44090015,Everest Re Group $RE and Heritage Insurance $HRTG Critical Contrast https://t.co/LSiXQGnwYl,Mon Jul 09 06:27:35 +0000 2018,TranscriptDaily,RE,Everest Re Group,http://zpr.io/6TRg7,149.171.126.0,tcp,59.166.0.3,1,1
44090016,$AR $CGC $DAVE $GNC $HSY $ICON $KMB $M $PEP $PG $RRC $SMRT $WTW https://t.co/CTcJlHVVlZ,Mon Jul 09 06:32:15 +0000 2018,SeekingAlpha,HSY,The Hershey Company,https://seekingalpha.com/article/4185993-sharing-2018-first-half-performance?source=feed_f,149.171.126.3,tcp,59.166.0.8,1,1
44090017,RT @SeekingAlpha: $AR $CGC $DAVE $GNC $HSY $ICON $KMB $M $PEP $PG $RRC $SMRT $WTW https://t.co/CTcJlHVVlZ,Mon Jul 09 06:33:03 +0000 2018,samaninatasha,HSY,The Hershey Company,https://seekingalpha.com/article/4185993-sharing-2018-first-half-performance?source=feed_f,149.171.126.1,tcp,59.166.0.2,1,1
44090018,The Western Union $WU Stock Rating Upgraded by Zacks Investment Research https://t.co/qLDhH48Fm0,Mon Jul 09 06:35:08 +0000 2018,dailypoliticaln,WU,The Western Union Company,http://www.dailypolitical.com/?p=2190028,149.171.126.4,tcp,59.166.0.2,1,1
44090023,The Western Union $WU Stock Rating Upgraded by Zacks Investment Research https://t.co/UuUlg2PWeu,Mon Jul 09 06:35:44 +0000 2018,ZolmaxNews,WU,The Western Union Company,http://zolmax.com/?p=2370057,149.171.126.7,udp,59.166.0.6,1,1
44090024,WestRock $WRK Given a $63.00 Price Target at Stephens https://t.co/vNBFXavgcP,Mon Jul 09 06:41:59 +0000 2018,WeekHerald,WRK,WestRock Company,http://weekherald.com/?p=2978279,149.171.126.8,udp,59.166.0.8,1,1
44090025,Analyzing PJT Partners $PJT &amp; Affiliated Managers Group $AMG https://t.co/vnRFGWaBpW,Mon Jul 09 06:43:59 +0000 2018,OlympiaReport,AMG,Affiliated Managers Group,http://theolympiareport.com/?p=912458,149.171.126.0,tcp,59.166.0.8,1,1
44090026,WestRock $WRK Given a $63.00 Price Target at Stephens https://t.co/WcU2tkTB4V,Mon Jul 09 06:44:04 +0000 2018,OlympiaReport,WRK,WestRock Company,http://theolympiareport.com/?p=912451,149.171.126.4,tcp,59.166.0.2,1,1
44090182,C.H. Robinson Worldwide $CHRW versus Expeditors International of Washington $EXPD Head-To-Head Analysis https://t.co/YflkRx4O87,Mon Jul 09 06:44:52 +0000 2018,dailypoliticaln,EXPD,Expeditors International of Washington,http://www.dailypolitical.com/?p=2190049,149.171.126.1,udp,59.166.0.0,1,1
44090185,Critical Survey: C.H. Robinson Worldwide $CHRW and Expeditors International of Washington $EXPD https://t.co/P5nmJWMRDY,Mon Jul 09 06:45:32 +0000 2018,TickerReport,EXPD,Expeditors International of Washington,http://tickerreport.com/?p=3623713,149.171.126.4,tcp,59.166.0.2,1,1
44090186,Affiliated Managers Group $AMG versus PJT Partners $PJT Critical Analysis https://t.co/8CpfXaXzYb,Mon Jul 09 06:46:26 +0000 2018,WeekHerald,AMG,Affiliated Managers Group,http://weekherald.com/?p=2978286,149.171.126.9,tcp,59.166.0.4,1,1
44090189,$PNR ready to attack ð¡ recent highs. needs volume ðð¨ https://t.co/0YgE51Dvcp,Mon Jul 09 06:48:56 +0000 2018,______JG,PNR,Pentair plc,,149.171.126.1,tcp,59.166.0.5,1,1
44090190,Argus Trims Harris $HRS Target Price to $170.00 https://t.co/CjFTg7CAfR,Mon Jul 09 06:50:24 +0000 2018,TranscriptDaily,HRS,Harris Corporation,http://zpr.io/6TRz4,149.171.126.3,udp,59.166.0.6,1,1
44090192,Advance Auto Parts $AAP Rating Increased to Buy at ValuEngine https://t.co/kZqLnVusB5,Mon Jul 09 06:51:50 +0000 2018,dakotafinancial,AAP,Advance Auto Parts,http://dakotafinancialnews.com/?p=305998,149.171.126.8,udp,59.166.0.8,1,1
44090193,"RT SeekingAlpha ""$BWP $NS $SMLP $MMP $BPL $BKEP $CEQP $NSH $PAGP $OKE $SEMG $TGE $ENB $IPPLF $PPL $KEY $BIP $TOOâ¦ https://t.co/lNIawBTBLF",Mon Jul 09 07:00:43 +0000 2018,CNBCTradersFan,OKE,ONEOK,https://twitter.com/i/web/status/1016215554338840577,149.171.126.0,tcp,59.166.0.5,1,1
44090194,"RT SeekingAlpha ""$ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI https://t.co/yXn1f1x93I""",Mon Jul 09 07:00:47 +0000 2018,CNBCTradersFan,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=feed_f,149.171.126.6,tcp,59.166.0.2,1,1
44090195,"RT SeekingAlpha ""$AAN $AAPL $ABBV $ADM $AFL $ALLE $AM $AMGP $AMP $AMT $ANDX $AON $AOS $APD $APOG $AQN $AVGO $AYâ¦ https://t.co/qQHyDckKJR",Mon Jul 09 07:00:49 +0000 2018,CNBCTradersFan,ALLE,Allegion plc,https://twitter.com/i/web/status/1016215579886223361,149.171.126.5,udp,59.166.0.1,1,1
44090286,"RT SeekingAlpha ""$AR $CGC $DAVE $GNC $HSY $ICON $KMB $M $PEP $PG $RRC $SMRT $WTW https://t.co/nleWSJ1eZe""",Mon Jul 09 07:00:49 +0000 2018,CNBCTradersFan,HSY,The Hershey Company,https://seekingalpha.com/article/4185993-sharing-2018-first-half-performance?source=feed_f,149.171.126.2,tcp,59.166.0.5,1,1
44090287,Q2 $QTWO versus ANSYS $ANSS Critical Review https://t.co/B3UyB4F1qA,Mon Jul 09 07:04:54 +0000 2018,dailypoliticaln,ANSS,ANSYS,http://www.dailypolitical.com/?p=2190078,149.171.126.3,udp,59.166.0.6,1,1
44090288,Head-To-Head Review: Q2 $QTWO vs. ANSYS $ANSS https://t.co/2DEtiOaBgM,Mon Jul 09 07:05:06 +0000 2018,ZolmaxNews,ANSS,ANSYS,http://zolmax.com/?p=2370108,149.171.126.6,udp,59.166.0.0,1,1
44090305,$AON @ApolloMinerals â Excellent Infrastructure and Ground Conditions Confirmed At Historical Salau #Tungsten Mine https://t.co/0EXvMujfVA,Mon Jul 09 07:10:29 +0000 2018,Brand_UK,AON,Aon plc,http://www.branduk.net/apollo-minerals-excellent-infrastructure-and-ground-conditions-confirmed-at-historical-salau-tungsten-mine/,149.171.126.1,udp,59.166.0.2,1,1
44090307,RT @themotleyfool: 2 true-blue tech plays plus a tooth tech play. And all 3 look undervalued. $IBM $MU $XRAY https://t.co/lRXGdgG0nL,Mon Jul 09 07:15:19 +0000 2018,ilginelcora,XRAY,DENTSPLY SIRONA Inc.,https://www.fool.com/investing/2018/07/06/these-3-value-stocks-are-absurdly-cheap-right-now.aspx,149.171.126.6,tcp,59.166.0.4,1,1
44090308,Head to Head Review: Mettler-Toledo International $MTD &amp; Fluidigm $FLDM https://t.co/lyK912kYXI,Mon Jul 09 07:20:12 +0000 2018,ThisLincolnian,MTD,Mettler-Toledo International Inc.,http://thelincolnianonline.com/?p=2171704,149.171.126.8,tcp,59.166.0.8,1,1
44090309,DENTSPLY SIRONA $XRAY Upgraded to Hold at BidaskClub https://t.co/IxDxf7yDpo,Mon Jul 09 07:25:02 +0000 2018,ThisLincolnian,XRAY,DENTSPLY SIRONA Inc.,http://thelincolnianonline.com/?p=2171708,149.171.126.9,udp,59.166.0.5,1,1
44090310,DENTSPLY SIRONA $XRAY Upgraded at BidaskClub https://t.co/jMfwmJXPYZ,Mon Jul 09 07:25:24 +0000 2018,WeekHerald,XRAY,DENTSPLY SIRONA Inc.,http://weekherald.com/?p=2978344,149.171.126.3,tcp,59.166.0.8,1,1
44090349,RT @Brand_UK: $AON @ApolloMinerals â Excellent Infrastructure and Ground Conditions Confirmed At Historical Salau #Tungsten Mine https://t.â¦,Mon Jul 09 07:26:54 +0000 2018,BrandMultiComms,AON,Aon plc,,149.171.126.0,tcp,59.166.0.8,1,1
44090350,Zacks Investment Research Upgrades Torchmark $TMK to Buy https://t.co/BVaSeDWM4L,Mon Jul 09 07:29:34 +0000 2018,TickerReport,TMK,Torchmark Corporation,http://tickerreport.com/?p=3623782,149.171.126.8,tcp,59.166.0.6,1,1
44090355,Zacks Investment Research Upgrades Torchmark $TMK to Buy https://t.co/yRaNxfV7BQ,Mon Jul 09 07:31:28 +0000 2018,WatchlistN,TMK,Torchmark Corporation,http://zpr.io/6TRya,149.171.126.5,udp,59.166.0.3,1,1
44090356,$AON @ApolloMinerals provide yet more compelling evidence that Salau is one of the highest quality #Tungsten #Minesâ¦ https://t.co/VTbZPyMT3p,Mon Jul 09 07:31:41 +0000 2018,Alan__Green,AON,Aon plc,https://twitter.com/i/web/status/1016223348278333441,149.171.126.6,tcp,59.166.0.6,1,1
44090358,Critical Survey: Nelnet $NNI vs. SLM $SLM https://t.co/SPbSRElqCr,Mon Jul 09 07:42:36 +0000 2018,TheMarketsDaily,SLM,SLM Corporation,http://zpr.io/6TR99,149.171.126.7,udp,59.166.0.8,1,1
44090359,RT @iRegMedOfficial: Our Goal is maximum Efficiency with minimal side effects! Prof. Dr. Ulrich Schneider  $IRM #Health #blockchain #bitcoiâ¦,Mon Jul 09 07:45:38 +0000 2018,rahmiyanty1,IRM,Iron Mountain Incorporated,,149.171.126.4,tcp,59.166.0.2,1,1
44090360,Laboratory Corp. of America $LH versus InVitae $NVTA Critical Contrast https://t.co/6KkkoDsQwA,Mon Jul 09 07:53:30 +0000 2018,ThisLincolnian,LH,Laboratory Corporation of America Holdings,http://thelincolnianonline.com/?p=2171751,149.171.126.9,tcp,59.166.0.4,1,1
44090361,Comparing C.H. Robinson Worldwide $CHRW &amp; Expeditors International of Washington $EXPD https://t.co/XULl9cysKe,Mon Jul 09 07:56:31 +0000 2018,ledgerzette,EXPD,Expeditors International of Washington,http://ledgergazette.com/?p=2814592,149.171.126.8,udp,59.166.0.6,1,1
44090362,Wells Fargo &amp; Co Analysts Give SLM $SLM a $14.00 Price Target https://t.co/BQdU2FCXKO,Mon Jul 09 07:57:31 +0000 2018,dispatchtribune,SLM,SLM Corporation,http://dispatchtribunal.com/?p=2042082,149.171.126.6,tcp,59.166.0.0,1,1
44090364,SLM $SLM PT Set at $14.00 by Wells Fargo &amp; Co https://t.co/jwXmquwYCk,Mon Jul 09 07:58:36 +0000 2018,OlympiaReport,SLM,SLM Corporation,http://theolympiareport.com/?p=912567,149.171.126.3,tcp,59.166.0.6,1,1
44090365,Stericycle $SRCL Stock Rating Upgraded by Zacks Investment Research https://t.co/LMJvT2eQUT,Mon Jul 09 07:59:19 +0000 2018,dailypoliticaln,SRCL,Stericycle,http://www.dailypolitical.com/?p=2190154,149.171.126.9,tcp,59.166.0.4,1,1
44090366,Stericycle $SRCL Lifted to âBuyâ at Zacks Investment Research https://t.co/DVT9pzN5pT,Mon Jul 09 07:59:22 +0000 2018,TickerReport,SRCL,Stericycle,http://tickerreport.com/?p=3623821,149.171.126.9,udp,59.166.0.0,1,1
44090367,Btw Estimated #Earnings Per Share for $IP is $1.14 it's 2.18% of the current price https://t.co/uUIF7IZDOj,Mon Jul 09 08:03:03 +0000 2018,1MinuteStock,IP,International Paper Company,https://unicornbay.com/t/IP.US?utm_medium=tweet&utm_campaign=eps&utm_source=twitter,149.171.126.2,tcp,59.166.0.6,1,1
44090371,Mettler-Toledo International $MTD &amp; Quanterix $QTRX Head-To-Head Analysis https://t.co/jVGZA2xIwN,Mon Jul 09 08:15:03 +0000 2018,TickerReport,MTD,Mettler-Toledo International Inc.,http://tickerreport.com/?p=3623860,149.171.126.7,udp,59.166.0.8,1,1
44090372,RT @beep_eminent: $EMN Eminent Token FUEL for BeepBeep Nation: A Decentralized Helping Economy On A Mobile Application. You can get a riâ¦,Mon Jul 09 08:15:25 +0000 2018,abelceline23,EMN,Eastman Chemical Company,,149.171.126.1,tcp,59.166.0.4,1,1
44090419,RT @beep_eminent: The $EMN EMINENT token which fuels the BeepBeep Nation app will be available for purchase on Wednesday June 27th 2018. Reâ¦,Mon Jul 09 08:15:29 +0000 2018,abelceline23,EMN,Eastman Chemical Company,,149.171.126.1,tcp,59.166.0.7,1,1
44090420,Head-To-Head Comparison: Quanterix $QTRX vs. Mettler-Toledo International $MTD https://t.co/CfcywwJb6D,Mon Jul 09 08:18:33 +0000 2018,WatchlistN,MTD,Mettler-Toledo International Inc.,http://zpr.io/6TRJb,149.171.126.6,tcp,59.166.0.3,1,1
44090421,Nuance Communications $NUAN Upgraded by ValuEngine to âSellâ https://t.co/jP1NX6fVJD,Mon Jul 09 08:23:24 +0000 2018,TickerReport,NUAN,Nuance Communications,http://tickerreport.com/?p=3623882,149.171.126.2,udp,59.166.0.5,1,1
44090422,Nuance Communications $NUAN Upgraded by ValuEngine to âSellâ https://t.co/sPRk52ldS5,Mon Jul 09 08:23:43 +0000 2018,WatchlistN,NUAN,Nuance Communications,http://zpr.io/6TReA,149.171.126.7,tcp,59.166.0.7,1,1
44090423,Array Biopharma Inc $ARRY Director Sells $872500.00 in Stock https://t.co/nwAw3wZaSX,Mon Jul 09 08:29:12 +0000 2018,ConsumerFeed,ARRY,Array BioPharma Inc.,http://zpr.io/6TR4M,149.171.126.2,tcp,59.166.0.5,1,1
44090425,"$AON Apollo Minerals confirms ""excellent"" infrastructure and ground conditions at Salau mineâ¦ https://t.co/owrrw0GzlT",Mon Jul 09 08:34:00 +0000 2018,proactive_au,AON,Aon plc,https://twitter.com/i/web/status/1016239030856450049,149.171.126.4,tcp,59.166.0.6,1,1
44090426,Akamai Technologies Inc. $AKAM Director Naomi O. Seligman Sells 7855 Shares https://t.co/95dldk2tTe,Mon Jul 09 08:34:12 +0000 2018,dakotafinancial,AKAM,Akamai Technologies,http://dakotafinancialnews.com/?p=306196,149.171.126.6,tcp,59.166.0.3,1,1
44090427,Scan results - Crossed Above 50 DMA today: $CLF $PPE $DDR $IGO $MFG $ILU $GVF $CDM ... https://t.co/XQCZ88vDSw,Mon Jul 09 08:37:02 +0000 2018,SwingTradeAsx,DDR,DDR Corp.,https://asx.swingtradebot.com/events/1/equities?selected_date=2018-07-09,149.171.126.0,udp,59.166.0.5,1,1
44090428,Scan results - MACD Bullish Signal Line Cross today: $FGX $NWL $DDR $SBM $ARG $ILU $ABC $SHL ... https://t.co/gsrGvfA4U8,Mon Jul 09 08:42:05 +0000 2018,SwingTradeAsx,DDR,DDR Corp.,https://asx.swingtradebot.com/events/64/equities?selected_date=2018-07-09,149.171.126.6,tcp,59.166.0.9,1,1
44090432,Turquoise Hill Resources $TRQ Cut to Sell at ValuEngine https://t.co/2HmNldsnWM,Mon Jul 09 08:44:09 +0000 2018,dakotafinancial,TRQ,Turquoise Hill Resources Ltd.,http://dakotafinancialnews.com/?p=306238,149.171.126.1,tcp,59.166.0.9,1,1
44090433,Royal Bank of Canada Increases ONEOK $OKE Price Target to $79.00 https://t.co/5z4Gxk1o8a,Mon Jul 09 08:53:25 +0000 2018,ZolmaxNews,OKE,ONEOK,http://zolmax.com/?p=2370378,149.171.126.2,udp,59.166.0.4,1,1
44090434,ONEOK $OKE Price Target Raised to $79.00 https://t.co/gqbDIPZsa2,Mon Jul 09 08:53:52 +0000 2018,ConsumerFeed,OKE,ONEOK,http://zpr.io/6Tfgr,149.171.126.8,udp,59.166.0.7,1,1
44090509,Akamai Technologies Inc. $AKAM SVP Sells $333000.00 in Stock https://t.co/KLT0xZe3gg,Mon Jul 09 08:54:02 +0000 2018,TheMarketsDaily,AKAM,Akamai Technologies,http://zpr.io/6TfgL,149.171.126.6,tcp,59.166.0.8,1,1
44090510,Citigroup Begins Coverage on Dollar Tree $DLTR https://t.co/Jb6qhrHIcU,Mon Jul 09 09:03:24 +0000 2018,ZolmaxNews,DLTR,Dollar Tree,http://zolmax.com/?p=2370426,149.171.126.9,tcp,59.166.0.8,1,1
44090512,Brokerages Anticipate Gentex Co. $GNTX Will Post Quarterly Sales of $473.58 Million https://t.co/CRIj2RwS8A,Mon Jul 09 09:08:41 +0000 2018,ThisLincolnian,GNTX,Gentex Corporation,http://thelincolnianonline.com/?p=2172011,149.171.126.5,tcp,59.166.0.3,1,1
44090513,Dollar Tree $DLTR Downgraded by BidaskClub https://t.co/P1TVo2rwEK,Mon Jul 09 09:08:44 +0000 2018,ThisLincolnian,DLTR,Dollar Tree,http://thelincolnianonline.com/?p=2172001,149.171.126.9,tcp,59.166.0.8,1,1
44090514,Contrasting Scorpio Tankers $STNG and Diana Containerships $DCIX https://t.co/GUdmV5VKBz,Mon Jul 09 09:10:18 +0000 2018,ledgerzette,DCIX,Diana Containerships Inc.,http://ledgergazette.com/?p=2814861,149.171.126.7,tcp,59.166.0.7,1,1
44090515,Wondering about risks of $FBHS? The 21-day volatility is 5.5% https://t.co/t5fmff9ev2,Mon Jul 09 09:16:03 +0000 2018,1MinuteStock,FBHS,Fortune Brands Home & Security,https://unicornbay.com/t/FBHS.US?utm_medium=tweet&utm_campaign=volatility&utm_source=twitter,149.171.126.6,tcp,59.166.0.7,1,1
44090517,Do you know that #Book Value for $FBHS is $16.15 https://t.co/D1VhD7xp0n,Mon Jul 09 09:18:03 +0000 2018,1MinuteStock,FBHS,Fortune Brands Home & Security,https://unicornbay.com/t/FBHS.US?utm_medium=tweet&utm_campaign=bookvalue&utm_source=twitter,149.171.126.9,udp,59.166.0.8,1,1
44090518,MT @stevecommedia - @FluorCorp ( $FLR ) team selected for Canadian-US Gordie Howe Bridge project @businesswireâ¦ https://t.co/JISyby7KM2,Mon Jul 09 09:25:26 +0000 2018,Boutonski,FLR,Fluor Corporation,https://twitter.com/i/web/status/1016251974487027712,149.171.126.2,tcp,59.166.0.8,1,1
44090519,Zacks Investment Research Upgrades Zimmer Biomet $ZBH to Hold https://t.co/1GiO1sz5Ik,Mon Jul 09 09:29:56 +0000 2018,TheMarketsDaily,ZBH,Zimmer Biomet Holdings,http://zpr.io/6TfXj,149.171.126.12,tcp,175.45.176.3,1,1
44090520,Iron Mountain Inc $IRM Director Sells $61686.75 in Stock https://t.co/kOFBEam1KX,Mon Jul 09 09:34:09 +0000 2018,dakotafinancial,IRM,Iron Mountain Incorporated,http://dakotafinancialnews.com/?p=306461,149.171.126.14,tcp,175.45.176.3,1,1
44090593,Short sale vol (not short interest) for $ODP on 2018-07-06 is 46%. https://t.co/0MIirq6OWB $KEY 61% $BRZU 51% $XLY 54% $AMC 45%,Mon Jul 09 09:36:01 +0000 2018,shortvolumes,ODP,Office Depot,http://shortvolumes.com/?t=ODP,149.171.126.5,tcp,59.166.0.7,1,1
44090594,Critical Survey: WP Carey $WPC vs. Boston Properties $BXP https://t.co/jNQS7ILQIv,Mon Jul 09 09:37:21 +0000 2018,OlympiaReport,BXP,Boston Properties,http://theolympiareport.com/?p=912941,149.171.126.0,tcp,59.166.0.4,1,1
44090596,Novavax $NVAX and Editas Medicine $EDIT Head-To-Head Contrast https://t.co/CiD4WMpNdJ,Mon Jul 09 09:42:18 +0000 2018,OlympiaReport,NVAX,Novavax,http://theolympiareport.com/?p=912976,149.171.126.1,udp,59.166.0.6,1,1
44090603,Reviewing Editas Medicine $EDIT &amp; Novavax $NVAX https://t.co/tfnw8fwtbl,Mon Jul 09 09:43:24 +0000 2018,WeekHerald,NVAX,Novavax,http://weekherald.com/?p=2978806,149.171.126.9,tcp,59.166.0.7,1,1
44090604,Analysts Set Mid-America Apartment Communities Inc $MAA Target Price at $102.60 https://t.co/IQNKrI4LW9,Mon Jul 09 09:44:55 +0000 2018,dakotafinancial,MAA,Mid-America Apartment Communities,http://dakotafinancialnews.com/?p=306503,149.171.126.1,tcp,59.166.0.0,1,1
